date,time,sport,teams,comp,channel
18 Jun,3:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
18 Jun,5:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
19 Jun,11:00AM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
19 Jun,1:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
19 Jun,3:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
19 Jun,5:00PM,Tennis,ATP 500  HSBC Championships  The Queen's Club 2025,"The HSBC Championships at The Queen’s Club is a historic grass-court tournament in London that has hosted previous champions such as Jimmy Connors, John McEnroe, Pete Sampras, Rafael Nadal, Andy Murray, Carlos Alcaraz and Tommy Paul.",qa-bein-sports-7
15 Jun,2:55PM,Motorsport,Race 3 - F1 Academy 2025 - Montreal Round,F1 ACADEMY is the all-female driver category that develops and prepares young drivers to progress to the highest levels of the sport. F1 ACADEMY will race at seven Grands Prix across three continents in the 2025 season and will be central to beIN’s women’s sports portfolio.,bein-sports-english-1
15 Jun,4:30PM,Motorsport,Main Race - F1 Canada Grand Prix - 2025,"beIN SPORTS is the live and exclusive broadcast partners of Formula 1 until end of 2033 season. The 2025 Formula One season will feature 10 teams, 20 drivers, and a record 24 races across 21 countries, marking the championship's 75th anniversary. All race weekends, including every Practice, Qualifying, Sprint & Race  will be live & exclusive on beIN.",bein-sports-english-1
16 Jun,2:50PM,Football,Denmark U19 - Montenegro U19,Euro U19,bein-sports-english-1
16 Jun,5:50PM,Football,Romania U19 - Spain U19,Euro U19,bein-sports-english-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,bein-sports-english-1
19 Jun,4:50PM,Football,Montenegro U19 - Spain U19,Euro U19,bein-sports-english-1
18 Jun,8:00PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,bein-sports-english-2
19 Jun,4:50PM,Football,Denmark U19 - Romania U19,Euro U19,bein-sports-english-2
15 Jun,3:50PM,Football,England U21 - Slovenia U21,Euro U21,bein-sports-french-1
15 Jun,6:50PM,Football,Czech Republic U21 - Germany U21,Euro U21,bein-sports-french-1
15 Jun,3:50PM,Football,Finland U21 - Ukraine U21,Euro U21,bein-sports-french-2
15 Jun,6:50PM,Football,Netherlands U21 - Denmark U21,Euro U21,bein-sports-french-2
15 Jun,4:00PM,Football,England U21 - Slovenia U21,Euro U21,fr-bein-sports-1
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,fr-bein-sports-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,fr-bein-sports-1
17 Jun,4:00PM,Football,France U21 - Poland U21,Euro U21,fr-bein-sports-1
17 Jun,7:00PM,Football,Spain U21 - Italy U21,Euro U21,fr-bein-sports-1
18 Jun,10:00AM,Rugby League,Queensland - New South Wales,State of Origin,fr-bein-sports-1
18 Jun,4:00PM,Football,Denmark U21 - Finland U21,Euro U21,fr-bein-sports-1
18 Jun,7:00PM,Football,England U21 - Germany U21,Euro U21,fr-bein-sports-1
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,fr-bein-sports-1
23 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,fr-bein-sports-1
15 Jun,12:30PM,Tennis,Amanda Anisimova - Tatjana Maria,WTA London,fr-bein-sports-2
15 Jun,4:00PM,Football,Finland U21 - Ukraine U21,Euro U21,fr-bein-sports-2
15 Jun,7:00PM,Football,Netherlands U21 - Denmark U21,Euro U21,fr-bein-sports-2
17 Jun,4:00PM,Football,Georgia U21 - Portugal U21,Euro U21,fr-bein-sports-2
17 Jun,7:00PM,Football,Romania U21 - Slovakia U21,Euro U21,fr-bein-sports-2
18 Jun,4:00PM,Football,Netherlands U21 - Ukraine U21,Euro U21,fr-bein-sports-2
18 Jun,7:00PM,Football,Slovenia U21 - Czech Republic U21,Euro U21,fr-bein-sports-2
19 Jun,4:30PM,Baseball,Cincinnati Reds - Minnesota Twins,MLB,fr-bein-sports-2
20 Jun,12:00AM,Ice Hockey,Playoffs. Stanley Cup,NHL,fr-bein-sports-2
20 Jun,10:00AM,Rugby League,Wests Tigers - Canberra Raiders,National Rugby League,fr-bein-sports-2
21 Jun,9:30AM,Rugby League,South Sydney Rabbitohs - Melbourne Storm,National Rugby League,fr-bein-sports-2
22 Jun,12:00AM,Ice Hockey,Playoffs. Stanley Cup,NHL,fr-bein-sports-2
22 Jun,6:00AM,Rugby League,Sydney Roosters - NQ Cowboys,National Rugby League,fr-bein-sports-2
23 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Bad Homburg 2025,Tournoi WTA de Bad Homburg,fr-bein-sports-2
15 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Bois-le-Duc 2025,Tennis Tournoi WTA de Bois-le-Duc 2025,fr-bein-sports-3
15 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
16 Jun,2:00PM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
16 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
17 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
17 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
18 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
18 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
19 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
19 Jun,4:00PM,Water Sports,Natation Championnats de France 2025,Championnats de France,fr-bein-sports-3
20 Jun,9:30AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
21 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
21 Jun,4:15PM,Equestrian,Grand Prix de Paris,Global Champions Tour,fr-bein-sports-3
22 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,fr-bein-sports-3
22 Jun,1:00PM,Equestrian,Equitation Global Champions Tour 2025,Global Champions Tour,fr-bein-sports-3
23 Jun,10:00AM,Tennis,Qualifications,Wimbledon,fr-bein-sports-3
15 Jun,1:00PM,Tennis,Tennis Open féminin de Biarritz 2025,Open féminin de Biarritz,bein-sports-4-max
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,bein-sports-4-max
17 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,bein-sports-4-max
17 Jun,3:30PM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,bein-sports-4-max
17 Jun,10:30PM,Baseball,Detroit Tigers - Pittsburgh Pirates,MLB,bein-sports-4-max
18 Jun,3:30PM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,bein-sports-4-max
18 Jun,11:00PM,Baseball,Atlanta Braves - New York Mets,MLB,bein-sports-4-max
19 Jun,3:30PM,Tennis,Tennis Tournoi WTA de Berlin 2025,Tournoi WTA de Berlin,bein-sports-4-max
19 Jun,10:30PM,Baseball,Miami Marlins - Philadelphia Phillies,MLB,bein-sports-4-max
20 Jun,1:55PM,Equestrian,Etape de Paris,Global Champions Tour,bein-sports-4-max
21 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Birmingham 2025,Tournoi WTA de Birmingham,bein-sports-4-max
21 Jun,6:00PM,Baseball,Minnesota Twins - Milwaukee Brewers,MLB,bein-sports-4-max
22 Jun,11:00AM,Tennis,Tennis Tournoi WTA de Birmingham 2025,Tournoi WTA de Birmingham,bein-sports-4-max
22 Jun,11:00PM,Baseball,Philadelphia Phillies - New York Mets,MLB,bein-sports-4-max
19 Jun,10:30AM,Tennis,Tennis Tournoi WTA de Birmingham 2025,Tournoi WTA de Birmingham,bein-sports-5-max
20 Jun,10:00AM,Tennis,Tennis Tournoi WTA de Birmingham 2025,Tournoi WTA de Birmingham,bein-sports-5-max
22 Jun,2:00PM,Tennis,Tennis Tournoi WTA de Bad Homburg 2025,Tournoi WTA de Bad Homburg,bein-sports-5-max
20 Jun,6:00PM,Baseball,Chicago Cubs - Seattle Mariners,MLB,bein-sports-6-max
20 Jun,6:15PM,Football,US Salernitana 1919 - UC Sampdoria,US Salernitana 1919 - UC Sampdoria,blue-sport-1
15 Jun,6:15PM,Football,Salernitana - Frosinone,Serie B,blue-sport-2
15 Jun,12:30PM,Tennis,Zizou Bergs - Gabriel Diallo,ATP Hertogenbosch,c-more-live
15 Jun,12:00PM,Tennis,Alexander Zverev - Taylor Harry Fritz,ATP Stuttgart,c-more-sport-1
15 Jun,4:00PM,Athletics, Tukholma,Timanttiliiga,c-more-sport-1
16 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
17 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,c-more-sport-1
18 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
19 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
20 Jun,11:00AM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
21 Jun,12:00AM,Ice Hockey, Edmonton - Florida ( tarvittaessa ),NHL Stanley Cup Finaali,c-more-sport-1
21 Jun,12:00PM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
22 Jun,1:00PM,Tennis, Queen's Club,ATP Tennis,c-more-sport-1
23 Jun,10:00AM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
23 Jun,2:00PM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
24 Jun,10:00AM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
24 Jun,2:00PM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
25 Jun,10:00AM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
25 Jun,2:01PM,Tennis, Eastbourne,ATP Tennis,c-more-sport-1
15 Jun,12:30PM,Tennis,Zizou Bergs - Gabriel Diallo,ATP Hertogenbosch,c-more-sport-2
15 Jun,4:55PM,Football,Mirandes - Real Oviedo,LaLiga 1 2 3,c-more-sport-2
16 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
17 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
18 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
19 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
20 Jun,9:30AM,Tennis, Halle,ATP Tennis,c-more-sport-2
21 Jun,1:00PM,Tennis, Halle,ATP Tennis,c-more-sport-2
21 Jun,6:55PM,Football,Real Oviedo - Mirandes,LaLiga 1 2 3,c-more-sport-2
22 Jun,1:00PM,Tennis, Halle,ATP Tennis,c-more-sport-2
22 Jun,3:00PM,Tennis, Mallorca,ATP Tennis,c-more-sport-2
23 Jun,11:00AM,Tennis, Mallorca,ATP Tennis,c-more-sport-2
24 Jun,11:00AM,Tennis, Mallorca,ATP Tennis,c-more-sport-2
25 Jun,11:00AM,Tennis, Mallorca,ATP Tennis,c-more-sport-2
15 Jun,5:56PM,Motorsport,Formule 1 : Grand Prix du Canada,Grand Prix du Canada. La course. Championnat du monde.,fr-canal
15 Jun,8:30PM,Golf,Golf : US Open,US Open. 4e tour. 3e partie.,fr-canal
20 Jun,7:05PM,Rugby Union,Rugby : Top 14,Rugby. Top 14. Demi-finale.,fr-canal
16 Jun,2:00PM,Tennis,Tenis: WTA 500 - Bett1 Open,Tenis,canal-sport-2
15 Jun,2:50PM,Motorsport,"Automobilisme : F1 Academy, Grand Prix du Canada",Grand Prix du Canada. 3e course. F1 Academy.,fr-canal-sport
15 Jun,3:36PM,Golf,Golf : US Open,US Open. 4e tour. 1re partie.,fr-canal-sport
15 Jun,6:36PM,Golf,Golf : US Open,US Open. 4e tour. 2e partie.,fr-canal-sport
19 Jun,7:00PM,Golf,Golf : Open de Cromwell,Open de Cromwell. 1er tour. Circuit américain.,fr-canal-sport
20 Jun,7:00AM,Rugby Union,Rugby : Super Rugby Pacific,Rugby. Super Rugby Pacific.,fr-canal-sport
20 Jun,7:00PM,Golf,Golf : Open de Cromwell,Open de Cromwell. 2e tour. Circuit américain.,fr-canal-sport
15 Jun,9:55AM,Football,Benfica x Porto - Camp. Nac. Sub-17,Benfica x Porto - Camp. Nac. Sub-17,canal-11
15 Jun,2:55PM,Football,Portugal U19 W - Spain U19 W,Euro U19 Women,canal-11
15 Jun,5:00PM,Futsal,Sporting - Benfica,Liga SportZone,canal-11
3 Jul,3:30PM,Volleyball,België - Italië,België - Italië,canvas
5 Jul,11:00AM,Cycling,Tour de France,Tour de France,canvas
7 Jul,3:30PM,Volleyball,Spanje - België,Spanje - België,canvas
11 Jul,6:40PM,Volleyball,Portugal - België,Portugal - België,canvas
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,cbc
21 Jun,12:00AM,Ice Hockey,2025 Stanley Cup Final Florida Panthers vs. Edmonton Oilers,Florida Panthers at Edmonton Oilers,cbc
15 Jun,2:00PM,Volleyball,Azerbaijan - Hungary,Silver League,cbc-sport
15 Jun,6:00PM,Golf,LPGA Tour Golf,"Meijer LPGA Classic, Final Round",cbs
15 Jun,8:00PM,Football,Portland Thorns W - Washington Spirit W,NWSL Women,cbs
15 Jun,12:00PM,Weightlifting,Powerlifting,World Classic Championships,cbs-sports-network
15 Jun,6:00PM,Basketball,Washington Mystics W - Atlanta Dream W,WNBA,cbs-sports-network
17 Jun,11:00PM,Bowling,PWBA Bowling,U.S. Women's Open,cbs-sports-network
18 Jun,6:00PM,Volleyball,Serbia W - USA W,Nations League Women,cbs-sports-network
19 Jun,12:00AM,Football,Forward Madison - Westchester SC,USL League One,cbs-sports-network
19 Jun,2:30PM,Volleyball,USA W - Poland W,Nations League Women,cbs-sports-network
20 Jun,1:00AM,Am. Football,Edmonton Eskimos - Montreal Alouettes,CFL,cbs-sports-network
18 Jun,7:00PM,Football,England U21 - Germany U21,Euro U21,channel-4
21 Jun,4:00PM,Football,UEFA Under-21 Championship  Quarter Final,UEFA Under-21 Championship  Quarter Final,channel-4
21 Jun,7:00PM,Football,UEFA Under-21 Championship  Quarter Final,UEFA Under-21 Championship  Quarter Final,channel-4
21 Jun,11:00PM,Football,UEFA Under-21 Championship  Quarter Final,UEFA Under-21 Championship  Quarter Final,channel-4
21 Jun,11:00PM,Football,UEFA Under-21 Championship  Quarter Final,UEFA Under-21 Championship  Quarter Final,channel-4
24 Jun,11:00PM,Football,UEFA Under-21 Championship  Semi Final,UEFA Under-21 Championship  Semi Final,channel-4
16 Jun,7:00PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,channel-5
16 Jun,10:00PM,Football,Boca Juniors - Benfica,FIFA Club World Cup 2025,channel-5
17 Jun,4:00PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,channel-5
18 Jun,4:00PM,Football,Manchester City - Wydad,FIFA Club World Cup 2025,channel-5
18 Jun,7:00PM,Football,Real Madrid - Al-Hilal,FIFA Club World Cup 2025,channel-5
21 Jun,1:00AM,Football,Bayern Munich - Boca Juniors,FIFA Club World Cup 2025,channel-5
22 Jun,4:00PM,Football,Juventus - Wydad,FIFA Club World Cup 2025,channel-5
23 Jun,1:00AM,Football,Manchester City - Al Ain,FIFA Club World Cup 2025,channel-5
15 Jun,3:00PM,Basketball,Unicaja - Real Madrid,ACB,cosmote-sport-4
15 Jun,5:00PM,Basketball,ACB Liga Endesa 2024-25,"To koryfaio ispaniko protathlima mpasket diathetei eyropaikeς yperdynameiς opoς oi Mpartselona, Mpaskonia, Gkran Kanaria, Oynikacha Malaga, alla kai i protathitria Real Madritiς. Synolika 18 omadeς diekdikoyn ton titlo, symperilamvanomenon ton neofotiston Geida kai Koroynia. Perigrafi: Rigaς Dardaliς.",cosmote-sport-4
16 Jun,7:15PM,Basketball,ACB Liga Endesa 2024-25,"Imiteliki Fasi, 4oς Agonaς. Parakoloythiste toyς agoneς tiς ispanikiς ligkaς, stin opoia symmetechoyn 18 omadeς. Metaxy ayton, oi neofotisteς Koroynia kai Gieida, alla kai ta megathiria Real Madritiς kai Mparselona.",cosmote-sport-4
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,cosmote-sport-4
18 Jun,7:15PM,Basketball,ACB Liga Endesa 2024-25,"Imiteliki Fasi, 5oς Agonaς. Parakoloythiste toyς agoneς tiς ispanikiς ligkaς, stin opoia symmetechoyn 18 omadeς. Metaxy ayton, oi neofotisteς Koroynia kai Gieida, alla kai ta megathiria Real Madritiς kai Mparselona.",cosmote-sport-4
19 Jun,7:15PM,Basketball,ACB Liga Endesa 2024-25,"Imiteliki Fasi, 5oς Agonaς. Parakoloythiste toyς agoneς tiς ispanikiς ligkaς, stin opoia symmetechoyn 18 omadeς. Metaxy ayton, oi neofotisteς Koroynia kai Gieida, alla kai ta megathiria Real Madritiς kai Mparselona.",cosmote-sport-4
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,cosmote-sport-4
15 Jun,12:30PM,Tennis,Zizou Bergs - Gabriel Diallo,ATP Hertogenbosch,cosmote-sport-7
16 Jun,9:30AM,Tennis,ATP 500 2025,"Chale. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
16 Jun,11:30AM,Tennis,ATP 500 2025,"Chale. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
16 Jun,1:30PM,Tennis,ATP 500 2025,"Chale. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
16 Jun,3:30PM,Tennis,ATP 500 2025,"Chale. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
17 Jun,11:00AM,Tennis,ATP 500 2025,"Londino. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
17 Jun,1:00PM,Tennis,ATP 500 2025,"Londino. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
17 Jun,6:45PM,Basketball,Brescia - Virtus Bologna,Lega A,cosmote-sport-7
18 Jun,11:00AM,Tennis,ATP 500 2025,"Londino. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
18 Jun,1:00PM,Tennis,ATP 500 2025,"Londino. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
19 Jun,11:00AM,Tennis,ATP 500 2025,"Londino. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
19 Jun,1:00PM,Tennis,ATP 500 2025,"Londino. Kyrioς tamplo. Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
19 Jun,6:45PM,Basketball,Lega Basket Serie A 2024-25,4oς Telikoς. I 103i sezon toy italikoy protathlimatoς mpasket vriskei 16 syllogoyς na agonizontai gia ton titlo poy kerdise perysi i Armani Milanoy. Pistoia kai Kremona einai oi 2 neofotisteς.,cosmote-sport-7
20 Jun,11:00AM,Tennis,ATP 500 2025,"Londino (Proimitelikoς). Ta toyrnoya ATP 500 anikoyn stin 4i vathmida ton etision diorganoseon teniς se epipedo andron. I seira ayti apoteleitai apo 13 toyrnoya, me ton nikiti se kathena apo ayta na lamvanei 500 pontoyς katataxiς.",cosmote-sport-7
