date,time,sport,teams,comp,channel
14 Jun,11:35AM,Motorsport,WorldSBK - Pirelli Emilia-Romagna Round (1. závod),"Přímý přenos závodu MS superbiků (Misano World Circuit Marco Simoncelli, Itálie), Živě",nova-sport-6
14 Jun,1:00PM,Motorsport,WorldSSP 300 - Pirelli Emilia-Romagna Round (1. závod),"Přímý přenos závodu MS supersportů 300 (Misano World Circuit Marco Simoncelli, Itálie), Živě",nova-sport-6
15 Jun,2:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,nova-sport-6
15 Jun,8:45AM,Motorsport,WorldSBK - Pirelli Emilia-Romagna Round (Superpole Race),"Přímý přenos sprintového závodu MS superbiků (Misano World Circuit Marco Simoncelli, Itálie), Živě",nova-sport-6
15 Jun,10:20AM,Motorsport,WorldSSP - Pirelli Emilia-Romagna Round (2. závod),"Přímý přenos závodu MS supersportů (Misano World Circuit Marco Simoncelli, Itálie), Živě",nova-sport-6
15 Jun,11:35AM,Motorsport,WorldSBK - Pirelli Emilia-Romagna Round (2. závod),"Přímý přenos závodu MS superbiků (Misano World Circuit Marco Simoncelli, Itálie), Živě",nova-sport-6
15 Jun,1:00PM,Motorsport,WorldSSP 300 - Pirelli Emilia-Romagna Round (2. závod),"Přímý přenos závodu MS supersportů 300 (Misano World Circuit Marco Simoncelli, Itálie), Živě",nova-sport-6
15 Jun,7:05PM,Motorsport,NASCAR Cup Series Race at Mexico City,"Přímý přenos závodu NASCAR Cup Series (Mexico City, Mexiko), Živě",nova-sport-6
16 Jun,1:50AM,Football,Botafogo RJ - Seattle Sounders,FIFA Club World Cup 2025,nova-sport-6
17 Jun,6:50PM,Football,River Plate - Urawa,FIFA Club World Cup 2025,nova-sport-6
19 Jun,6:50PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,nova-sport-6
20 Jun,7:00AM,Motorsport,Brembo Grand Prix of Italy (1. volný trénink Moto3),"Přímý přenos 1. volného tréninku třídy Moto3 na 9. závod MS silničních motocyklů (Autodromo Internazionale del Mugello, Itálie), Živě",nova-sport-6
20 Jun,7:50AM,Motorsport,Brembo Grand Prix of Italy (1. volný trénink Moto2),"Přímý přenos 1. volného tréninku třídy Moto2 na 9. závod MS silničních motocyklů (Autodromo Internazionale del Mugello, Itálie), Živě",nova-sport-6
14 Jun,12:30PM,Horse Racing,"Live racing from York, Chester and Sandown Park",Race Meeting,itvx
14 Jun,2:00PM,Rugby Union,Bath - Leicester Tigers,Aviva Premiership Rugby,itvx
17 Jun,12:30PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
17 Jun,4:50PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
18 Jun,12:30PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
18 Jun,4:50PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
19 Jun,12:30PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
19 Jun,4:50PM,Golf,Live racing from Royal Ascot,Race Meeting,itvx
20 Jun,12:30PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
20 Jun,4:50PM,Golf,Live racing from Royal Ascot,Race Meeting,itvx
13 Jun,6:00PM,Baseball,Arizona vs. #13 Coastal Carolina (Game #1),NCAA Baseball,watch-espnau-espn
13 Jun,10:00PM,Lacrosse,Boston Cannons vs. Philadelphia Waterdogs,Premier Lacrosse League,watch-espnau-espn
13 Jun,11:00PM,Baseball,Louisville vs. Oregon State (Game #2),NCAA Baseball,watch-espnau-espn
14 Jun,12:00AM,12:00AM,NCAA Track and Field,NCAA Track and Field,watch-espnau-espn
14 Jun,12:30AM,Lacrosse,California Redwoods vs. Utah Archers,Premier Lacrosse League,watch-espnau-espn
14 Jun,4:00PM,Baseball,Volts vs. Bandits,Athletes Unlimited Softball,watch-espnau-espn
14 Jun,5:00PM,Lacrosse,New York Atlas vs. Maryland Whipsnakes,Premier Lacrosse League,watch-espnau-espn
14 Jun,6:00PM,Baseball,Murray State vs. #15 UCLA (Game #3),NCAA Baseball,watch-espnau-espn
14 Jun,11:00PM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,watch-espnau-espn
15 Jun,12:00AM,Am. Football,Edmonton Oilers - Florida Panthers,NHL,watch-espnau-espn
15 Jun,1:00AM,1:00AM,NCAA Track and Field,NCAA Track and Field,watch-espnau-espn
15 Jun,2:10AM,Football,Mexico - Dominican Republic,Gold Cup,watch-espnau-espn
15 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #5),NCAA Baseball,watch-espnau-espn
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,watch-espnau-espn
16 Jun,2:00AM,Sailing / Boating,WSL: INSIDE PRO SURFING: 2025 Bonsoy Gold Coast Pro,World Surf League,watch-espnau-espn
16 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #7),NCAA Baseball,watch-espnau-espn
16 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #8),NCAA Baseball,watch-espnau-espn
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,watch-espnau-espn
17 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #9),NCAA Baseball,watch-espnau-espn
17 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #10),NCAA Baseball,watch-espnau-espn
13 Jun,9:00AM,Tennis,Justin Engel - Felix Auger-Aliassime,ATP Stuttgart,sky-sports-plus
13 Jun,7:00PM,Rugby League,Hull FC - Castleford Tigers,Super League Rugby,sky-sports-plus
13 Jun,7:00PM,Rugby League,Hull KR - Catalans Dragons,Super League Rugby,sky-sports-plus
14 Jun,7:30AM,Rugby League,Newcastle Knights - Sydney Roosters,National Rugby League,sky-sports-plus
14 Jun,9:00AM,Tennis,"WTA/ATP Tour 250 S-Hertogenbosch, ATP Tour 250 Stuttgart",ATP,sky-sports-plus
14 Jun,9:35AM,Rugby League,NQ Cowboys - Redcliffe,National Rugby League,sky-sports-plus
14 Jun,2:00PM,Rugby League,Huddersfield - Wigan Warriors,Super League Rugby,sky-sports-plus
14 Jun,3:00PM,Golf,London Mavericks vs. Manchester Thunder,Netball Superleague,sky-sports-plus
14 Jun,4:30PM,Rugby League,Leeds Rhinos - Warrington Wolves,Super League Rugby,sky-sports-plus
14 Jun,5:00PM,Netball,Birmingham W - Loughborough W,Superleague,sky-sports-plus
14 Jun,6:00PM,Netball,Celtic W - London W,Superleague,sky-sports-plus
14 Jun,7:00PM,Golf,"Meijer LPGA Classic for Simply Give - Blythefield Country Club in Belmont, Michigan",Ladies PGA Tour,sky-sports-plus
16 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
17 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
17 Jun,2:00PM,Cricket,Hampshire Women vs. Surrey Women,Vitality Blast Women,sky-sports-plus
18 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
19 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
19 Jun,11:30AM,Golf,Travelers Championship - TPC River Highlands,DP World Tour,sky-sports-plus
20 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
20 Jun,12:00PM,Golf,Travelers Championship - TPC River Highlands,DP World Tour,sky-sports-plus
13 Jun,9:00AM,Squash, Sánchez/Josemaría - Ortega/Alonso,Premier Padel. Italia (T2025),ellas-vamos-moviestar
13 Jun,3:30PM,Squash, Guinart/Iglesias - Barrera/Caparrós,Premier Padel. Italia (T2025),ellas-vamos-moviestar
14 Jun,1:00PM,Squash, Semifinal femenina 1,Premier Padel. Italia (T2025),ellas-vamos-moviestar
14 Jun,5:00PM,Squash, Semifinal femenina 2,Premier Padel. Italia (T2025),ellas-vamos-moviestar
15 Jun,4:30PM,Squash, Final femenina,Premier Padel. Italia (T2025),ellas-vamos-moviestar
14 Jun,10:25AM,Netball, St Mary v KTSS,DSNC '25 U19,supersport-seven
14 Jun,11:10AM,Netball,DSNC '25 U19J,DSNC '25 U19J,supersport-seven
14 Jun,11:55AM,Netball,DSNC '25 U19UbK,DSNC '25 U19UbK,supersport-seven
14 Jun,12:40PM,Netball,DSNC '25 U19Q,DSNC '25 U19Q,supersport-seven
14 Jun,1:25PM,Netball,DSNC '25 U19UbM,DSNC '25 U19UbM,supersport-seven
14 Jun,2:10PM,Netball,DSNC '25 U19Y,DSNC '25 U19Y,supersport-seven
14 Jun,2:40PM,Netball,DSNC '25 U19FF,DSNC '25 U19FF,supersport-seven
14 Jun,11:45PM,Football,Al Ahly - Inter Miami CF,FIFA Club World Cup 2025,supersport-seven
15 Jun,3:45PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,supersport-seven
15 Jun,6:45PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,supersport-seven
16 Jun,6:45PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,supersport-seven
17 Jun,3:45PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,supersport-seven
17 Jun,9:45PM,Football,Ulsan Hyundai - Mamelodi Sundowns,FIFA Club World Cup 2025,supersport-seven
18 Jun,3:45PM,Football,Manchester City - Wydad,FIFA Club World Cup 2025,supersport-seven
18 Jun,6:45PM,Football,Real Madrid - Al-Hilal,FIFA Club World Cup 2025,supersport-seven
19 Jun,6:45PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,supersport-seven
20 Jun,3:45PM,Football,Benfica - Auckland City,FIFA Club World Cup 2025,supersport-seven
20 Jun,5:55PM,Football,Flamengo RJ - Chelsea,FIFA Club World Cup 2025,supersport-seven
21 Jun,3:45PM,Football,Mamelodi Sundowns - Dortmund,FIFA Club World Cup 2025,supersport-seven
21 Jun,6:45PM,Football,Inter - Urawa,FIFA Club World Cup 2025,supersport-seven
15 Jun,2:00PM,Handball,AEK - Olympiakoς,"Greek Handball Premier. 3oς Telikoς. H sezon 2024-25 sti Handball Premier diexagetai me ti symmetochi 12 omadon, metaxy ton opoion o protathlitiς Olympiakoς kai oi diekdikiteς toy tropaioy PAOK kai AEK.",ert-2
15 Jun,4:00PM,Athletics,IAAF Diamond League,"Stokcholmi. Parakoloythiste ta agonismata stivoy gia to protathlima Diamond League, mia diorganosi apo tin opoia echoyn xekinisei tin kariera toyς koryfaia onomata toy pagkosmioy stivoy, athliteς poy magepsan to koino se olokliro ton kosmo.",ert-2
16 Jun,2:00PM,Handball,AEK - Olympiakoς,Greek Handball Premier. 5oς Telikoς. I AEK isofarise se 2-2 tin seira ton telikon kai ypodechetai ton Olympiako sto «G. Kasimatiς» me stocho tin pliri anatropi.,ert-2
18 Jun,2:30PM,Basketball,Toyrkia - Gallia,Eyrompasket Gynaikon 2025. A,ert-2
18 Jun,5:30PM,Basketball,Ellada - Elvetia,Eyrompasket Gynaikon 2025. A,ert-2
19 Jun,2:30PM,Basketball,Elvetia - Toyrkia,Eyrompasket Gynaikon 2025. A,ert-2
19 Jun,5:30PM,Basketball,Gallia - Ellada,Eyrompasket Gynaikon 2025. A,ert-2
20 Jun,2:30PM,Basketball,Soyidia - Megali Vretania,Eyrompasket Gynaikon 2025. D,ert-2
20 Jun,5:30PM,Basketball,Ispania - Germania,Eyrompasket Gynaikon 2025. D,ert-2
13 Jun,6:15PM,Water polo,Ellada - Italia,"Filikoς Agonaς. Parakoloythiste ton filiko agona metaxy ton dyo omadon, opoy vasiko zitoymeno einai i etoimotita ton paikton kai i exagogi symperasmaton apo pleyraς proponiton.",ert-3
14 Jun,7:00PM,Football,Slovakia U21 - Italy U21,Euro U21,ert-3
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,ert-3
17 Jun,7:00PM,Football,Spain U21 - Italy U21,Euro U21,ert-3
18 Jun,7:00PM,Football,England U21 - Germany U21,Euro U21,ert-3
14 Jun,7:00PM,Football,HFX Wanderers - Cavalry,Canadian Premier League,onesoccer
14 Jun,10:00PM,Football,Pacific FC - York Utd,Canadian Premier League,onesoccer
15 Jun,2:15AM,Football,Mexico - Dominican Republic,Gold Cup,onesoccer
15 Jun,8:00PM,Football,Vancouver FC - Forge,Canadian Premier League,onesoccer
15 Jun,10:00PM,Football,USA - Trinidad & Tobago,Gold Cup,onesoccer
15 Jun,11:00PM,Football,Atl. Ottawa - Valour,Canadian Premier League,onesoccer
16 Jun,12:15AM,Football,Haiti - Saudi Arabia,Gold Cup,onesoccer
16 Jun,3:00AM,Football,Costa Rica - Suriname,Gold Cup,onesoccer
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,onesoccer
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,onesoccer
18 Jun,12:15AM,Football,Curacao - El Salvador,Gold Cup,onesoccer
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,onesoccer
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,onesoccer
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,onesoccer
19 Jun,10:45PM,Football,Trinidad & Tobago - Haiti,Gold Cup,onesoccer
20 Jun,1:15AM,Football,Saudi Arabia - USA,Gold Cup,onesoccer
20 Jun,11:45PM,Football,Jamaica - Guadeloupe,Gold Cup,onesoccer
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,onesoccer
21 Jun,7:00PM,Football,HFX Wanderers - Vancouver FC,Canadian Premier League,onesoccer
21 Jun,10:00PM,Football,Cavalry - Pacific FC,Canadian Premier League,onesoccer
14 Jun,6:30PM,Football,Nástic Tarragona - Real Sociedad B,Primera Federación,fef-tv
15 Jun,3:00PM,Football,FC Andorra - Ponferradina,Primera Federación,fef-tv
21 Jun,6:30PM,Football,Ponferradina - FC Andorra,Primera Federación,fef-tv
22 Jun,6:00PM,Football,Real Madrid - Pachuca,FIFA Club World Cup 2025,fef-tv
14 Jun,2:30AM,Football,Los Angeles FC - Toronto FC,MLS,mls-live
14 Jun,2:30AM,Football,Portland Timbers - San Jose Earthquakes,MLS,mls-live
14 Jun,8:30PM,Football,St. Louis City - Los Angeles Galaxy,MLS,mls-live
14 Jun,11:30PM,Football,Columbus Crew - Vancouver Whitecaps,MLS,mls-live
14 Jun,11:30PM,Football,New England Revolution - Cincinnati,MLS,mls-live
14 Jun,11:30PM,Football,Philadelphia Union - Charlotte,MLS,mls-live
15 Jun,12:30AM,Football,Austin FC - New York Red Bulls,MLS,mls-live
15 Jun,12:30AM,Football,Chicago Fire - Nashville SC,MLS,mls-live
15 Jun,12:30AM,Football,Houston Dynamo - CF Montréal,MLS,mls-live
15 Jun,12:30AM,Football,Minnesota - San Diego FC,MLS,mls-live
15 Jun,12:30AM,Football,Sporting Kansas City - FC Dallas,MLS,mls-live
15 Jun,1:30AM,Football,Colorado Rapids - Orlando City,MLS,mls-live
15 Jun,1:30AM,Football,Real Salt Lake - DC United,MLS,mls-live
25 Jun,11:30PM,Football,CF Montréal - Cincinnati,MLS,mls-live
25 Jun,11:30PM,Football,Columbus Crew - Atlanta United,MLS,mls-live
25 Jun,11:30PM,Football,New England Revolution - Nashville SC,MLS,mls-live
25 Jun,11:30PM,Football,Toronto FC - New York Red Bulls,MLS,mls-live
26 Jun,12:30AM,Football,Sporting Kansas City - Charlotte,MLS,mls-live
26 Jun,12:30AM,Football,St. Louis City - Orlando City,MLS,mls-live
26 Jun,12:30AM,Football,Chicago Fire - Philadelphia Union,MLS,mls-live
13 Jun,5:25PM,Motorsport,"Gran Premio de Canadá, Práctica 1, Circuito Gilles Villeneuve, Montreal",Práctica - Fórmula 1,fox-sports-ar
13 Jun,8:55PM,Motorsport,"Gran Premio de Canadá, Práctica 2, Circuito Gilles Villeneuve, Montreal",Práctica - Fórmula 1,fox-sports-ar
14 Jun,4:25PM,Motorsport,"Gran Premio de Canadá, Práctica 3, Circuito Gilles Villeneuve, Montreal",Práctica - Fórmula 1,fox-sports-ar
14 Jun,7:55PM,Motorsport,"Gran Premio de Canadá, Circuito Gilles Villeneuve, Montreal",Clasificación - Fórmula 1,fox-sports-ar
14 Jun,10:00PM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,fox-sports-ar
14 Jun,11:00PM,MMA,Fight Night: 190,UFC Preliminares,fox-sports-ar
15 Jun,2:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,fox-sports-ar
15 Jun,5:45PM,Motorsport,"Gran Premio de Canadá, Circuito Gilles Villeneuve, Montreal",Fórmula 1,fox-sports-ar
13 Jun,7:00PM,Basketball,Real Madrid - Unicaja,ACB,fox-sports-2-ar
14 Jun,12:30PM,Handball,Fuchse Berlin - Nantes,Champions League,fox-sports-2-ar
14 Jun,3:30PM,Handball,Barcelona - SC Magdeburg,Champions League,fox-sports-2-ar
14 Jun,7:00PM,Basketball,Tenerife - Valencia,ACB,fox-sports-2-ar
15 Jun,12:30AM,MMA,Milan Prat vs. Oziel Santoyo,Fight Nation Super Welterweight,fox-sports-2-ar
15 Jun,12:30PM,Handball,"3er puesto, Final Four",EHF Champions League,fox-sports-2-ar
15 Jun,3:30PM,Handball,"La final, Final Four",EHF Champions League,fox-sports-2-ar
16 Jun,4:30AM,4:30AM,Proyecto Motorhome - Mundial de Clubes USA 2025,Proyecto Motorhome - Mundial de Clubes USA 2025,fox-sports-2-ar
17 Jun,4:00AM,Football,Fecha 12,Liga Senior del Fútbol Argentino,fox-sports-2-ar
14 Jun,6:50PM,Squash,"1000 Puntos Semifinal 1, Canning, Canning, Buenos Aires",Argentina Padel Tour WPC,fox-sports-3-ar
13 Jun,12:00PM,Football,Denmark U20 - Saudi Arabia U23,Maurice Revello Tournament,fox-deportes
13 Jun,3:30PM,Football,Fútbol Torneo Maurice Revello,Semifinal 2: A confirmar vs. A confirmar,fox-deportes
14 Jun,2:30AM,Football,Portland Timbers - San Jose Earthquakes,MLS,fox-deportes
14 Jun,8:30PM,Football,St. Louis City - Los Angeles Galaxy,MLS,fox-deportes
14 Jun,11:00PM,Baseball,Boston Red Sox - New York Yankees,MLB,fox-deportes
15 Jun,12:30PM,Football,Fútbol Torneo Maurice Revello,Tercer lugar: A confirmar vs. A confirmar,fox-deportes
15 Jun,4:00PM,Football,Fútbol Torneo Maurice Revello,Final: A Ser Anunciado vs. A Ser Anunciado,fox-deportes
15 Jun,8:00PM,Football,Ayacucho - Club Universitario de Deportes,Primera Division,fox-deportes
19 Jun,12:00AM,Football,Comerciantes Unidos - Alianza Lima,Primera Division,fox-deportes
13 Jun,9:40AM,Aussie rules,Hawthorn Hawks - Adelaide Crows,AFL,fox-footy
14 Jun,3:20AM,Aussie rules,Brisbane Lions - Greater Western Sydney,AFL,fox-footy
14 Jun,6:15AM,Aussie rules,Essendon Bombers - Geelong Cats,AFL,fox-footy
14 Jun,9:35AM,Aussie rules,North Melbourne Kangaroos - Fremantle Dockers,AFL,fox-footy
15 Jun,5:20AM,Aussie rules,Port Adelaide Power - Melbourne Demons,AFL,fox-footy
15 Jun,8:10AM,Aussie rules,West Coast Eagles - Carlton Blues,AFL,fox-footy
19 Jun,10:10AM,Aussie rules,Fremantle Dockers - Essendon Bombers,AFL,fox-footy
20 Jun,9:40AM,Aussie rules,Geelong Cats - Brisbane Lions,AFL,fox-footy
21 Jun,3:20AM,Aussie rules,Carlton Blues - North Melbourne Kangaroos,AFL,fox-footy
21 Jun,6:15AM,Aussie rules,Port Adelaide Power - Sydney Swans,AFL,fox-footy
21 Jun,9:35AM,Aussie rules,Collingwood Magpies - St Kilda Saints,AFL,fox-footy
22 Jun,3:10AM,Aussie rules,AFL: GWS v Gold Coast,GWS v Gold Coast,fox-footy
13 Jun,10:00AM,Rugby League,Gold Coast Titans - Manly Sea Eagles,National Rugby League,fox-league
13 Jun,7:00PM,Rugby League,Hull KR - Catalans Dragons,Super League Rugby,fox-league
14 Jun,5:05AM,Rugby League,Newcastle Knights II - Sydney Roosters II,Cup NSW,fox-league
14 Jun,7:30AM,Rugby League,Newcastle Knights - Sydney Roosters,National Rugby League,fox-league
14 Jun,9:35AM,Rugby League,NQ Cowboys - Redcliffe,National Rugby League,fox-league
14 Jun,2:00PM,Rugby League,Huddersfield - Wigan Warriors,Super League Rugby,fox-league
14 Jun,4:30PM,Rugby League,Leeds Rhinos - Warrington Wolves,Super League Rugby,fox-league
15 Jun,6:05AM,Rugby League,South Sydney Rabbitohs - Canterbury Bulldogs,National Rugby League,fox-league
15 Jun,2:00PM,Rugby League,Salford Red Devils - St Helens,Super League Rugby,fox-league
19 Jun,7:45AM,Rugby League,U19 State of Origin: Wmn Qld v NSW,Wmn Qld v NSW,fox-league
19 Jun,9:45AM,Rugby League,U19 State of Origin: QLD v NSW,QLD v NSW,fox-league
19 Jun,6:30PM,Rugby League,ESL,ESL,fox-league
20 Jun,10:00AM,Rugby League,Wests Tigers - Canberra Raiders,National Rugby League,fox-league
20 Jun,6:30PM,Rugby League,ESL,ESL,fox-league
21 Jun,2:40AM,Rugby League,New Zealand Warriors II - Penrith Panthers II,Cup NSW,fox-league
21 Jun,5:00AM,Rugby League,New Zealand Warriors - Penrith Panthers,National Rugby League,fox-league
21 Jun,7:30AM,Rugby League,NRL: Dolphins v Knights,Dolphins v Knights,fox-league
21 Jun,9:35AM,Rugby League,South Sydney Rabbitohs - Melbourne Storm,National Rugby League,fox-league
21 Jun,1:55PM,Rugby League,ESL,ESL,fox-league
21 Jun,4:25PM,Rugby League,ESL,ESL,fox-league
