date,time,sport,teams,comp,channel
18 Jun,4:50PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
19 Jun,12:30PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
19 Jun,4:50PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
20 Jun,12:30PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
20 Jun,4:50PM,Horse Racing,Live racing from Royal Ascot,Race Meeting,itvx
14 Jun,4:00PM,Baseball,Volts vs. Bandits,Athletes Unlimited Softball,watch-espnau-espn
14 Jun,5:00PM,Lacrosse,New York Atlas vs. Maryland Whipsnakes,Premier Lacrosse League,watch-espnau-espn
14 Jun,6:00PM,Baseball,Murray State vs. #15 UCLA (Game #3),NCAA Baseball,watch-espnau-espn
15 Jun,12:00AM,Am. Football,Michigan Panthers - DC Defenders,UFL,watch-espnau-espn
15 Jun,2:00AM,MMA,Edmen Shahbazyan - Andre Petroski,UFC Fight Night,watch-espnau-espn
15 Jun,2:10AM,Football,Mexico - Dominican Republic,Gold Cup,watch-espnau-espn
15 Jun,2:30AM,MMA,Alonzo Menifield - Oumar Sy,UFC Fight Night,watch-espnau-espn
15 Jun,3:00AM,MMA,Cody Garbrandt - Raoni Barcelos,UFC Fight Night,watch-espnau-espn
15 Jun,3:30AM,MMA,Mansur Abdul-Malik - Cody Brundage,UFC Fight Night,watch-espnau-espn
15 Jun,4:00AM,MMA,Michael Chiesa - Court McGee,UFC Fight Night,watch-espnau-espn
15 Jun,4:30AM,MMA,Rose Namajunas - Miranda Maverick,UFC Fight Night,watch-espnau-espn
15 Jun,5:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,watch-espnau-espn
15 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #5),NCAA Baseball,watch-espnau-espn
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,watch-espnau-espn
16 Jun,2:00AM,Sailing / Boating,WSL: INSIDE PRO SURFING: 2025 Bonsoy Gold Coast Pro,World Surf League,watch-espnau-espn
16 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #7),NCAA Baseball,watch-espnau-espn
16 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #8),NCAA Baseball,watch-espnau-espn
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,watch-espnau-espn
17 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #9),NCAA Baseball,watch-espnau-espn
17 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #10),NCAA Baseball,watch-espnau-espn
14 Jun,9:00AM,Tennis,Elise Mertens - Ekaterina Alexandrova,WTA Hertogenbosch,sky-sports-plus
14 Jun,9:35AM,Rugby League,NQ Cowboys - Redcliffe,National Rugby League,sky-sports-plus
14 Jun,2:00PM,Rugby League,Huddersfield - Wigan Warriors,Super League Rugby,sky-sports-plus
14 Jun,3:00PM,Netball,London Mavericks W - Manchester W,Superleague,sky-sports-plus
14 Jun,4:30PM,Rugby League,Leeds Rhinos - Warrington Wolves,Super League Rugby,sky-sports-plus
14 Jun,5:00PM,Netball,Birmingham W - Loughborough W,Superleague,sky-sports-plus
14 Jun,6:00PM,Netball,Celtic W - London W,Superleague,sky-sports-plus
14 Jun,7:00PM,Golf,"Meijer LPGA Classic for Simply Give - Blythefield Country Club in Belmont, Michigan",Ladies PGA Tour,sky-sports-plus
16 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
17 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
17 Jun,2:00PM,Cricket,Hampshire Women vs. Surrey Women,Vitality Blast Women,sky-sports-plus
18 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
19 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
19 Jun,11:30AM,Golf,Travelers Championship - TPC River Highlands,DP World Tour,sky-sports-plus
20 Jun,9:00AM,Tennis,"Live Tennis: ATP 500 Halle, WTA 500 Berlin",ATP,sky-sports-plus
20 Jun,12:00PM,Golf,Travelers Championship - TPC River Highlands,DP World Tour,sky-sports-plus
20 Jun,7:00PM,Rugby League,St Helens - Leeds Rhinos,Super League Rugby,sky-sports-plus
20 Jun,7:00PM,Rugby League,Wakefield Trinity - Wigan Warriors,Super League Rugby,sky-sports-plus
21 Jun,7:30AM,Rugby League,Redcliffe - Newcastle Knights,National Rugby League,sky-sports-plus
21 Jun,9:35AM,Rugby League,South Sydney Rabbitohs - Melbourne Storm,National Rugby League,sky-sports-plus
14 Jun,1:00PM,Squash, Semifinal femenina 1,Premier Padel. Italia (T2025),ellas-vamos-moviestar
14 Jun,5:00PM,Squash, Semifinal femenina 2,Premier Padel. Italia (T2025),ellas-vamos-moviestar
15 Jun,4:30PM,Squash, Final femenina,Premier Padel. Italia (T2025),ellas-vamos-moviestar
14 Jun,11:45PM,Football,Al Ahly - Inter Miami CF,FIFA Club World Cup 2025,supersport-seven
15 Jun,3:45PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,supersport-seven
15 Jun,6:45PM,Football,Paris Saint Germain - Atletico Madrid,FIFA Club World Cup 2025,supersport-seven
16 Jun,6:45PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,supersport-seven
17 Jun,3:45PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,supersport-seven
17 Jun,9:45PM,Football,Ulsan Hyundai - Mamelodi Sundowns,FIFA Club World Cup 2025,supersport-seven
18 Jun,3:45PM,Football,Manchester City - Wydad,FIFA Club World Cup 2025,supersport-seven
18 Jun,6:45PM,Football,Real Madrid - Al-Hilal,FIFA Club World Cup 2025,supersport-seven
19 Jun,6:45PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,supersport-seven
20 Jun,3:45PM,Football,Benfica - Auckland City,FIFA Club World Cup 2025,supersport-seven
20 Jun,5:55PM,Football,Flamengo RJ - Chelsea,FIFA Club World Cup 2025,supersport-seven
21 Jun,3:45PM,Football,Mamelodi Sundowns - Dortmund,FIFA Club World Cup 2025,supersport-seven
21 Jun,6:45PM,Football,Inter - Urawa,FIFA Club World Cup 2025,supersport-seven
22 Jun,3:45PM,Football,Juventus - Wydad,FIFA Club World Cup 2025,supersport-seven
22 Jun,6:45PM,Football,Real Madrid - Pachuca,FIFA Club World Cup 2025,supersport-seven
23 Jun,6:45PM,Football,Seattle Sounders - Paris Saint Germain,FIFA Club World Cup 2025,supersport-seven
24 Jun,12:45AM,Football,Inter Miami CF - Palmeiras,FIFA Club World Cup 2025,supersport-seven
24 Jun,6:45PM,Football,Benfica - Bayern Munich,FIFA Club World Cup 2025,supersport-seven
25 Jun,12:45AM,Football, LAFC v Flamengo,FIFA CWC '25,supersport-seven
25 Jun,6:45PM,Football,Mamelodi Sundowns - Fluminense,FIFA Club World Cup 2025,supersport-seven
15 Jun,2:00PM,Handball,AEK - Olympiakoς,"Greek Handball Premier. 3oς Telikoς. H sezon 2024-25 sti Handball Premier diexagetai me ti symmetochi 12 omadon, metaxy ton opoion o protathlitiς Olympiakoς kai oi diekdikiteς toy tropaioy PAOK kai AEK.",ert-2
15 Jun,4:00PM,Athletics,IAAF Diamond League,"Stokcholmi. Parakoloythiste ta agonismata stivoy gia to protathlima Diamond League, mia diorganosi apo tin opoia echoyn xekinisei tin kariera toyς koryfaia onomata toy pagkosmioy stivoy, athliteς poy magepsan to koino se olokliro ton kosmo.",ert-2
16 Jun,2:00PM,Handball,AEK - Olympiakoς,Greek Handball Premier. 5oς Telikoς. I AEK isofarise se 2-2 tin seira ton telikon kai ypodechetai ton Olympiako sto «G. Kasimatiς» me stocho tin pliri anatropi.,ert-2
18 Jun,2:30PM,Basketball,Turkey W - France W,Eurobasket Women,ert-2
18 Jun,5:30PM,Basketball,Greece W - Switzerland W,Eurobasket Women,ert-2
19 Jun,2:30PM,Basketball,Switzerland W - Turkey W,Eurobasket Women,ert-2
19 Jun,5:30PM,Basketball,France W - Greece W,Eurobasket Women,ert-2
20 Jun,2:30PM,Basketball,Sweden W - Great Britain W,Eurobasket Women,ert-2
20 Jun,5:30PM,Basketball,Spain W - Germany W,Eurobasket Women,ert-2
14 Jun,7:00PM,Football,Slovakia U21 - Italy U21,Euro U21,ert-3
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,ert-3
17 Jun,7:00PM,Football,Spain U21 - Italy U21,Euro U21,ert-3
18 Jun,7:00PM,Football,England U21 - Germany U21,Euro U21,ert-3
14 Jun,7:00PM,Football,HFX Wanderers - Cavalry,Canadian Premier League,onesoccer
14 Jun,10:00PM,Football,Pacific FC - York Utd,Canadian Premier League,onesoccer
15 Jun,2:15AM,Football,Mexico - Dominican Republic,Gold Cup,onesoccer
15 Jun,8:00PM,Football,Vancouver FC - Forge,Canadian Premier League,onesoccer
15 Jun,10:00PM,Football,USA - Trinidad & Tobago,Gold Cup,onesoccer
15 Jun,11:00PM,Football,Atl. Ottawa - Valour,Canadian Premier League,onesoccer
16 Jun,12:15AM,Football,Haiti - Saudi Arabia,Gold Cup,onesoccer
16 Jun,3:00AM,Football,Costa Rica - Suriname,Gold Cup,onesoccer
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,onesoccer
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,onesoccer
18 Jun,12:15AM,Football,Curacao - El Salvador,Gold Cup,onesoccer
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,onesoccer
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,onesoccer
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,onesoccer
19 Jun,10:45PM,Football,Trinidad & Tobago - Haiti,Gold Cup,onesoccer
20 Jun,1:15AM,Football,Saudi Arabia - USA,Gold Cup,onesoccer
20 Jun,11:45PM,Football,Jamaica - Guadeloupe,Gold Cup,onesoccer
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,onesoccer
21 Jun,7:00PM,Football,HFX Wanderers - Vancouver FC,Canadian Premier League,onesoccer
21 Jun,10:00PM,Football,Cavalry - Pacific FC,Canadian Premier League,onesoccer
14 Jun,6:30PM,Football,Nástic Tarragona - Real Sociedad B,Primera Federación,fef-tv
15 Jun,3:00PM,Football,FC Andorra - Ponferradina,Primera Federación,fef-tv
21 Jun,6:30PM,Football,Ponferradina - FC Andorra,Primera Federación,fef-tv
22 Jun,6:00PM,Football,Real Madrid - Pachuca,FIFA Club World Cup 2025,fef-tv
14 Jun,8:30PM,Football,St. Louis City - Los Angeles Galaxy,MLS,mls-live
14 Jun,11:30PM,Football,Columbus Crew - Vancouver Whitecaps,MLS,mls-live
14 Jun,11:30PM,Football,New England Revolution - Cincinnati,MLS,mls-live
14 Jun,11:30PM,Football,Philadelphia Union - Charlotte,MLS,mls-live
15 Jun,12:30AM,Football,Austin FC - New York Red Bulls,MLS,mls-live
15 Jun,12:30AM,Football,Chicago Fire - Nashville SC,MLS,mls-live
15 Jun,12:30AM,Football,Houston Dynamo - CF Montréal,MLS,mls-live
15 Jun,12:30AM,Football,Minnesota - San Diego FC,MLS,mls-live
15 Jun,12:30AM,Football,Sporting Kansas City - FC Dallas,MLS,mls-live
15 Jun,1:30AM,Football,Colorado Rapids - Orlando City,MLS,mls-live
15 Jun,1:30AM,Football,Real Salt Lake - DC United,MLS,mls-live
25 Jun,11:30PM,Football,CF Montréal - Cincinnati,MLS,mls-live
25 Jun,11:30PM,Football,Columbus Crew - Atlanta United,MLS,mls-live
25 Jun,11:30PM,Football,New England Revolution - Nashville SC,MLS,mls-live
25 Jun,11:30PM,Football,Toronto FC - New York Red Bulls,MLS,mls-live
26 Jun,12:30AM,Football,Sporting Kansas City - Charlotte,MLS,mls-live
26 Jun,12:30AM,Football,St. Louis City - Orlando City,MLS,mls-live
26 Jun,12:30AM,Football,Chicago Fire - Philadelphia Union,MLS,mls-live
26 Jun,12:30AM,Football,FC Dallas - San Jose Earthquakes,MLS,mls-live
26 Jun,12:30AM,Football,Minnesota - Houston Dynamo,MLS,mls-live
14 Jun,4:25PM,Motorsport,"Gran Premio de Canadá, Práctica 3, Circuito Gilles Villeneuve, Montreal",Práctica - Fórmula 1,fox-sports-ar
14 Jun,7:55PM,Motorsport,"Gran Premio de Canadá, Circuito Gilles Villeneuve, Montreal",Clasificación - Fórmula 1,fox-sports-ar
14 Jun,11:00PM,MMA,Philip Rowe - Ange Loosa,UFC Fight Night,fox-sports-ar
14 Jun,11:30PM,MMA,Malcolm Wellmaker - Kris Moutinho,UFC Fight Night,fox-sports-ar
15 Jun,12:00AM,MMA,Vanessa Demopoulos - Jamey-Lyn Horth,UFC Fight Night,fox-sports-ar
15 Jun,12:30AM,MMA,Ricky Simon - Charles Jourdain,UFC Fight Night,fox-sports-ar
15 Jun,1:00AM,MMA,Cody Durden - Jose Ochoa,UFC Fight Night,fox-sports-ar
15 Jun,1:30AM,MMA,Paul Craig - Rodolfo Bellato,UFC Fight Night,fox-sports-ar
15 Jun,2:00AM,MMA,Edmen Shahbazyan - Andre Petroski,UFC Fight Night,fox-sports-ar
15 Jun,2:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,fox-sports-ar
15 Jun,2:30AM,MMA,Alonzo Menifield - Oumar Sy,UFC Fight Night,fox-sports-ar
15 Jun,3:00AM,MMA,Cody Garbrandt - Raoni Barcelos,UFC Fight Night,fox-sports-ar
15 Jun,3:30AM,MMA,Mansur Abdul-Malik - Cody Brundage,UFC Fight Night,fox-sports-ar
15 Jun,4:00AM,MMA,Michael Chiesa - Court McGee,UFC Fight Night,fox-sports-ar
15 Jun,4:30AM,MMA,Rose Namajunas - Miranda Maverick,UFC Fight Night,fox-sports-ar
15 Jun,5:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,fox-sports-ar
15 Jun,5:45PM,Motorsport,"Gran Premio de Canadá, Circuito Gilles Villeneuve, Montreal",Fórmula 1,fox-sports-ar
14 Jun,12:30PM,Handball,Fuchse Berlin - Nantes,Champions League,fox-sports-2-ar
14 Jun,3:30PM,Handball,Barcelona - SC Magdeburg,Champions League,fox-sports-2-ar
14 Jun,7:00PM,Basketball,Tenerife - Valencia,ACB,fox-sports-2-ar
15 Jun,12:30AM,Boxing,Milan Prat vs. Oziel Santoyo,Fight Nation Super Welterweight,fox-sports-2-ar
15 Jun,12:30PM,Handball,"3er puesto, Final Four",EHF Champions League,fox-sports-2-ar
15 Jun,3:30PM,Handball,"La final, Final Four",EHF Champions League,fox-sports-2-ar
17 Jun,4:00AM,Football,Fecha 12,Liga Senior del Fútbol Argentino,fox-sports-2-ar
14 Jun,6:50PM,Squash,"1000 Puntos Semifinal 1, Canning, Canning, Buenos Aires",Argentina Padel Tour WPC,fox-sports-3-ar
14 Jun,8:30PM,Football,St. Louis City - Los Angeles Galaxy,MLS,fox-deportes
14 Jun,11:00PM,Baseball,Boston Red Sox - New York Yankees,MLB,fox-deportes
15 Jun,12:30PM,Football,Mexico U20 - Denmark U20,Maurice Revello Tournament,fox-deportes
15 Jun,4:00PM,Football,France U20 - Saudi Arabia U23,Maurice Revello Tournament,fox-deportes
15 Jun,8:00PM,Football,Ayacucho - Club Universitario de Deportes,Primera Division,fox-deportes
19 Jun,12:00AM,Football,Comerciantes Unidos - Alianza Lima,Primera Division,fox-deportes
14 Jun,9:35AM,Aussie rules,North Melbourne Kangaroos - Fremantle Dockers,AFL,fox-footy
15 Jun,5:20AM,Aussie rules,Port Adelaide Power - Melbourne Demons,AFL,fox-footy
15 Jun,8:10AM,Aussie rules,West Coast Eagles - Carlton Blues,AFL,fox-footy
19 Jun,10:10AM,Aussie rules,Fremantle Dockers - Essendon Bombers,AFL,fox-footy
20 Jun,9:40AM,Aussie rules,Geelong Cats - Brisbane Lions,AFL,fox-footy
21 Jun,3:20AM,Aussie rules,Carlton Blues - North Melbourne Kangaroos,AFL,fox-footy
21 Jun,6:15AM,Aussie rules,Port Adelaide Power - Sydney Swans,AFL,fox-footy
21 Jun,9:35AM,Aussie rules,Collingwood Magpies - St Kilda Saints,AFL,fox-footy
22 Jun,3:10AM,Aussie rules,Greater Western Sydney - Gold Coast Suns,AFL,fox-footy
14 Jun,9:35AM,Rugby League,NQ Cowboys - Redcliffe,National Rugby League,fox-league
14 Jun,2:00PM,Rugby League,Huddersfield - Wigan Warriors,Super League Rugby,fox-league
14 Jun,4:30PM,Rugby League,Leeds Rhinos - Warrington Wolves,Super League Rugby,fox-league
15 Jun,6:05AM,Rugby League,South Sydney Rabbitohs - Canterbury Bulldogs,National Rugby League,fox-league
15 Jun,2:00PM,Rugby League,Salford Red Devils - St Helens,Super League Rugby,fox-league
19 Jun,7:45AM,Rugby League,U19 State of Origin: Wmn Qld v NSW,Wmn Qld v NSW,fox-league
19 Jun,9:45AM,Rugby League,U19 State of Origin: QLD v NSW,QLD v NSW,fox-league
19 Jun,6:30PM,Rugby League,ESL,ESL,fox-league
20 Jun,10:00AM,Rugby League,Wests Tigers - Canberra Raiders,National Rugby League,fox-league
20 Jun,6:30PM,Rugby League,ESL,ESL,fox-league
21 Jun,2:40AM,Rugby League,New Zealand Warriors II - Penrith Panthers II,Cup NSW,fox-league
21 Jun,5:00AM,Rugby League,New Zealand Warriors - Penrith Panthers,National Rugby League,fox-league
21 Jun,7:30AM,Rugby League,Redcliffe - Newcastle Knights,National Rugby League,fox-league
21 Jun,9:35AM,Rugby League,South Sydney Rabbitohs - Melbourne Storm,National Rugby League,fox-league
21 Jun,1:55PM,Rugby League,ESL,ESL,fox-league
21 Jun,4:25PM,Rugby League,ESL,ESL,fox-league
22 Jun,4:00AM,Rugby League,Brisbane Broncos - Cronulla Sharks,National Rugby League,fox-league
14 Jun,9:30AM,Aussie rules,North Melbourne Kangaroos - Fremantle Dockers,AFL,fox-soccer-plus
14 Jun,1:55PM,Rugby League,Huddersfield - Wigan Warriors,Super League Rugby,fox-soccer-plus
14 Jun,4:29PM,Rugby League,Leeds Rhinos - Warrington Wolves,Super League Rugby,fox-soccer-plus
14 Jun,7:00PM,Football,HFX Wanderers - Cavalry,Canadian Premier League,fox-soccer-plus
14 Jun,10:00PM,Football,Pacific FC - York Utd,Canadian Premier League,fox-soccer-plus
15 Jun,6:03AM,Rugby League,South Sydney Rabbitohs - Canterbury Bulldogs,National Rugby League,fox-soccer-plus
15 Jun,8:00AM,Aussie rules,West Coast Eagles - Carlton Blues,AFL,fox-soccer-plus
15 Jun,1:25PM,Rugby League,Wakefield Trinity - Leigh Centurions,Super League Rugby,fox-soccer-plus
15 Jun,6:25PM,Football,Salernitana - Frosinone,Serie B,fox-soccer-plus
14 Jun,7:00PM,Basketball,Indiana Fever W - New York Liberty W,WNBA,fox-sports-br
15 Jun,2:00AM,Football,Mexico - Dominican Republic,Gold Cup,fox-sports-br
15 Jun,5:00PM,Motorsport,Quarta Etapa - Rio Grande do Sul,Nascar Brasil Sprint Race,fox-sports-br
15 Jun,10:00PM,Football,USA - Trinidad & Tobago,Gold Cup,fox-sports-br
16 Jun,12:00AM,Motorsport,Fórmula Indy,Fórmula Indy,fox-sports-br
17 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,fox-sports-br
18 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,fox-sports-br
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,fox-sports-br
14 Jun,3:30PM,Motorsport,IndyCar Racing,"Bommarito Automotive Group 500, Practice",us-fox-sports-1
14 Jun,5:00PM,Motorsport,Indy NXT Series,"World Wide Technology Raceway, Practice",us-fox-sports-1
14 Jun,7:00PM,Motorsport,IndyCar Racing,"Bommarito Automotive Group 500, Qualifying",us-fox-sports-1
14 Jun,8:00PM,Baseball,Milwaukee Brewers - St. Louis Cardinals,MLB,us-fox-sports-1
14 Jun,11:00PM,Motorsport,ARCA Menards Series,Berlin ARCA 200,us-fox-sports-1
15 Jun,2:00AM,Football,Mexico - Dominican Republic,Gold Cup,us-fox-sports-1
15 Jun,4:30PM,Horse Racing,Horse Racing,America's Day At the Races,us-fox-sports-1
15 Jun,8:30PM,Motorsport,Indy NXT Series,World Wide Technology Raceway,us-fox-sports-1
15 Jun,9:30PM,Horse Racing,Horse Racing,America's Day At the Races,us-fox-sports-1
16 Jun,12:00AM,Football,Haiti - Saudi Arabia,Gold Cup,us-fox-sports-1
16 Jun,3:00AM,Football,Costa Rica - Suriname,Gold Cup,us-fox-sports-1
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,us-fox-sports-1
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,us-fox-sports-1
18 Jun,12:00AM,Football,Curacao - El Salvador,Gold Cup,us-fox-sports-1
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,us-fox-sports-1
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,us-fox-sports-1
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,us-fox-sports-1
19 Jun,10:30PM,Football,Trinidad & Tobago - Haiti,Gold Cup,us-fox-sports-1
20 Jun,1:00AM,Football,Saudi Arabia - USA,Gold Cup,us-fox-sports-1
20 Jun,9:00PM,Motorsport,NASCAR Craftsman Truck Series,MillerTech Battery 200,us-fox-sports-1
14 Jun,4:30PM,Horse Racing,Horse Racing,America's Day at the Races,us-fox-sports-2
14 Jun,8:30PM,Motorsport,Indy NXT Series,"World Wide Technology Raceway, Qualifying",us-fox-sports-2
14 Jun,9:30PM,Motorsport,IndyCar Racing,"Bommarito Automotive Group 500, Practice",us-fox-sports-2
14 Jun,10:30PM,Motorsport,IndyCar Racing,"Bommarito Automotive Group 500, Final Practice",us-fox-sports-2
15 Jun,5:06AM,Aussie rules,Port Adelaide Power - Melbourne Demons,AFL,us-fox-sports-2
15 Jun,2:00PM,Horse Racing,Horse Racing,Prix de Diane,us-fox-sports-2
15 Jun,8:00PM,Football,Vancouver FC - Forge,Canadian Premier League,us-fox-sports-2
15 Jun,11:00PM,Football,Atl. Ottawa - Valour,Canadian Premier League,us-fox-sports-2
18 Jun,10:03AM,Rugby League,Queensland - New South Wales,State of Origin,us-fox-sports-2
19 Jun,10:08AM,Aussie rules,Fremantle Dockers - Essendon Bombers,AFL,us-fox-sports-2
